9.387859687248214513e+00,6.016135966620526965e+00,1.209007270270927492e+01,-1.213465426142888326e+01,1.110076636304225239e+01,1.216975183850015263e+01,7.175449849189829976e+00,-4.732358619094591212e+00,2.187358903138413080e+00,2.150048512820892932e-02,-2.700224364489043793e+00,-1.238334946719600094e+00,2.176023036981613146e+00,-5.177443678944961825e-01,9.019981614975789430e-01,-1.800785094053802160e+00,-3.457105701987324142e+00,-8.653495725542473593e+00,1.183824715033251529e+01,2.051280699027674126e-01,-2.199246656012451062e+00,-1.034891125377987287e+01,4.729133785690031289e+00,-1.272430765245513840e+01,-5.588789427028589607e+00,-1.777358581579997931e+00,4.786030627191611764e+00,5.525704988609576596e+00,5.071622847093428810e+00,1.079292732933058385e+00,-7.603681351076955863e+00,-8.248359300241441261e+00,-2.912106764842634199e+00,-8.671461150952049834e+00,-2.344904599565198033e+00,-6.806390219268149799e+00,-2.726305921512718555e+00,6.139874668800110236e+00,-5.954067690386533052e+00,5.351227616788414743e+00,-2.677204679254363118e+00,2.241025112067000613e+00,1.037645049506286021e+01,-7.016894950880548265e+00,-9.268820051318241937e+00,-1.456025400618893428e+01,2.908091304967121538e+00,-5.714564644744069888e+00,-2.265060119457585674e+00,1.201512043100284544e+01,-6.696555056972169240e+00,8.506248817750357460e+00,-7.555133950367754814e+00,-1.583040823283538678e+01,6.803962557172068548e-01,-9.556507594993638222e+00,3.986151348443849773e+00,4.675476119363679572e+00,1.401053684690340528e+00,5.104142781653331795e+00,1.623186680335263476e+00,3.152713233921827118e+00,3.599628896089396068e+00,-5.483897131109985779e+00,1.759065645983407089e+00,2.006058917354353266e+00,4.855040171929102755e+00,6.011304665142686687e+00,-5.745873222860304885e+00,1.053262301434285675e+01,-8.489797035948560833e+00,9.838882096650706233e-01,-3.724686286029355919e+00,7.456628000362854003e+00,3.036752798909739148e+00,2.619251060366594164e+00,-9.695861947995291885e+00,-9.248563441357653403e-01,-8.816563333249602508e+00,-6.985826188922062308e+00,-1.036210185361264635e+00,2.969107009118795659e+00,-1.090165837222870859e+00,-7.818891566378630920e+00,4.246050329236367382e+00,-5.670215478291785516e+00,-4.899657256494655222e+00,-4.159808873381789063e+00,7.717073086141872373e+00,-6.335871908347588288e+00,-7.847414382612384109e+00,3.936404622355552441e+00,-4.913523788310691920e-02,3.967973143469870401e+00,1.486584657346403215e+00,3.491762358693322188e+00,2.438979092699047779e+00,5.843936152419058949e+00,3.241884773661053654e+00,-4.483469086700927697e+00
-2.720719513224490793e+00,4.213760275121563481e+00,5.854413407165189875e-01,1.733185119259496587e-01,-1.366809191149570113e+00,-2.104869348144950525e+00,-1.238981854487198042e+01,-4.779988107329520730e+00,1.130078319228032591e+01,-7.591503077141394940e-01,-1.589540664634974654e+01,-1.996929476934848680e+00,1.182318119594909334e+01,1.367435129121940207e+00,-8.370890589284986305e+00,4.168528281396982393e+00,8.559808936933645640e+00,1.734092467869320642e-01,8.671301100759556846e+00,-9.096671541200459510e-01,1.078587905493994548e+01,-4.945606514829135492e+00,2.030198585126548938e+00,-1.505174506741428386e+00,5.448600558361922364e-01,5.439885318175170958e+00,-2.010999882952666962e+00,-3.033077794684478690e+00,-4.147916422690837296e-02,2.309974642003722600e+00,9.624437456241846434e+00,2.416743839919659020e+00,1.656194669251219276e+00,9.324344302666606410e+00,-5.176038250037056088e+00,-2.073443884180082630e+00,-4.350597758833802509e+00,-5.837178452544595331e+00,9.973511870054998951e+00,-5.492943935738057171e-01,-1.404301426577883483e+00,7.223727137956370115e+00,1.649107277374085800e+00,-1.305229886852719901e+00,-8.255254816958904840e+00,1.082757161428610182e+01,-4.063392115812034078e+00,3.197044041034682316e+00,1.420246696366039618e+00,-1.317278023294390366e+01,-6.679351465065294646e-02,-7.499169651313057905e+00,6.302710696609054253e+00,3.872622799127768189e+00,-2.856864511250398309e+00,-8.253448534602897624e+00,-2.561066335154127849e+00,3.668670075554441024e+00,-4.094176480500901327e+00,-5.596507874937755034e+00,-8.129114423756909957e+00,8.556716761143363215e+00,-2.944798746919772725e+00,-7.674944082078060115e-01,6.736758108113130916e+00,5.765622462615390909e+00,1.217680314474665693e+01,-9.609654619595813685e+00,-1.603261758523938596e+01,-5.964175494656188015e+00,7.435777083134989418e+00,-4.522264616838212348e+00,-1.121079992883278109e+01,2.352184246054866090e+00,9.745331380659308707e+00,2.344323477826947499e+00,-1.897909962880150347e+00,2.303935219032382076e+00,-1.356547931859143574e+00,-1.098747801696588589e+00,-1.038361497168497349e+00,1.418813204870852296e+01,1.095312743215538021e+01,-9.768856095985515964e+00,1.101223678428387309e+01,4.711165193775417315e-01,8.374811726273446055e+00,1.159569572525383618e+00,8.665526617638444895e-01,-8.706874540324594847e+00,4.154257570456283410e+00,-2.765651413586148077e+00,-4.836726163096222386e+00,2.459655328646604300e+00,-1.321834694857154657e+00,-4.708972150512412136e-01,-7.896676603420684337e+00,-2.422974367310510857e-01,6.401977621819185948e+00,-2.843237496648061136e+00
-6.065307077669309876e+00,1.029004557745586412e+00,-1.186604739028643252e+01,-5.018661962222241257e+00,-9.340549059708946444e+00,3.101781608530717271e+00,-1.267874435463693938e-01,-6.918170583573753696e+00,8.900838215709843126e-01,-5.706552709370347642e+00,4.328494443272304371e-01,-4.945288860164037459e+00,-9.920539422400434404e+00,2.419997487120492341e+00,-2.842685659892425498e+00,3.075543250189825883e+00,-9.395555104723589679e+00,-5.878635556105205495e+00,-8.367743914095715496e+00,-3.479789009357941776e+00,4.059383951618690811e-01,9.123698395371548031e+00,-3.425469724356290158e+00,5.952769104239918896e+00,-1.813726917927594329e+00,-4.638612553890894219e+00,1.060519558709783716e+01,3.912992807233569792e+00,4.155749038107254378e+00,2.678880742627294698e+00,-1.346302202445750495e+00,-1.664102264212524052e+00,-4.581980494750306221e+00,2.563335344700505392e+00,2.698398713561060092e+00,6.492827559098289791e-01,3.812004533498694947e+00,-4.326280451260515747e+00,3.495318572949937419e+00,-4.614657844144751664e+00,-1.289848470317173534e+00,-3.045137674596892552e+00,6.543802232012613240e-01,-1.164424529758316140e+01,-9.734314156480965430e-01,-7.542222976531880008e+00,-4.840975720191386777e+00,3.541588804808115221e+00,2.169701816536322880e+00,-3.679941206204413895e+00,2.732482239470670482e+00,-7.307890777072984179e+00,3.597904750157728676e-02,1.369407794786980714e+00,-9.602876291009513565e+00,-6.218001785129279035e+00,1.552982898418798108e+00,-5.046309253324245958e-01,-2.046708781398629995e+00,-3.277183467416106222e+00,-3.873586184969588952e+00,7.330824267159609109e-01,3.475426421329867122e+00,1.140859855266724665e+01,6.530381640478966077e+00,7.943416227113341499e+00,5.138692685775668734e-01,1.127767920565568005e+01,2.577725697692481166e+00,-1.202466668390167470e+00,-4.916745613056001218e+00,-1.030395402860804843e+01,7.577622626278428974e+00,-2.187649557302255854e+00,1.681848505643117608e+00,5.502032798242923128e+00,6.837929437287071366e+00,5.507129684852672291e+00,-3.333733368667116448e+00,-5.474019897851941430e+00,2.898423251575143134e+00,9.053192104867789913e-01,-4.265453642991676730e+00,7.956217772416876777e+00,-4.207063737881377996e+00,-8.815089379959115234e+00,3.421094342378895981e+00,4.178878301293312170e+00,2.696939589148720895e+00,2.439203202638941526e-01,9.091324334254837325e+00,4.805223043381134929e+00,-5.180541731519578086e+00,5.413235351668867601e+00,-2.424545270125236129e+00,1.337272998891890552e+00,-7.079227234150957671e+00,-8.328433404200323853e-01,-5.373963566025310001e+00,1.967871017861501759e+00
5.822765552058615235e+00,-3.395909844150922119e+00,-7.539571504393279833e-01,1.005468430254498990e+01,-2.950334308894789981e+00,1.136348430205024601e-01,1.010066767962831902e+00,-9.509255230569472195e-01,1.776308306424485117e+00,-2.468441249346815525e+00,-2.770843248245741464e+00,-3.259708894575381155e+00,2.777363611741296562e-02,-2.234846613088540490e+00,6.492706737650138393e+00,5.207082255543831195e+00,2.504610739663074792e+00,1.677572663506305739e+00,-3.957537322568104310e-01,-3.083979974828530146e+00,7.821498879369661594e+00,4.442918656373715969e+00,-2.314804553659585373e+00,5.891435504464776152e+00,1.483870035368296980e+00,4.875358400667251235e-02,5.522788449931398169e+00,-8.388369974052686473e+00,2.083503933837571154e+00,-2.518957849379535929e+00,1.394448687031548850e+01,5.554024844774256842e+00,-8.968283209667322620e-01,-4.642865218268164895e+00,-6.501704084547410112e+00,-1.461792848723729144e+01,-6.236661976279329167e+00,-6.937337160089547261e+00,8.320128201404008994e-01,6.540812309166677885e+00,-7.545016061321305756e+00,9.197510922701743752e-01,-4.300485675862070423e+00,-6.855532652483456779e+00,3.093383932150048032e+00,3.648594080616577973e+00,5.174828785321914371e-01,-3.736945724883671271e+00,4.709444328500734800e-01,-1.232031529876309506e+01,4.294630274328192776e+00,5.733551408757874057e+00,2.733690240350992617e+00,2.747285162054165397e+00,2.964478192026354098e+00,-1.006785152124324156e+01,2.565318249732210010e+00,3.961748041209311566e+00,1.421073757963103645e+00,-7.770141298576228372e+00,-1.679481997864724852e+00,4.563724533190302246e+00,5.177937682300032485e+00,-4.263041932459187500e+00,1.521438104226711197e+01,1.097375999931535695e+01,6.277759840786921508e+00,-8.615299635401132861e+00,8.180031812696173077e+00,-4.165496164031352144e+00,-3.731944355780929534e+00,1.376666910862726745e+01,8.703832969743990233e+00,-2.813046772107491655e+00,-7.386494433651488833e+00,-2.967125330916614789e+00,-6.733061585756159317e+00,-1.035452250974437938e+01,-4.636343703009437434e+00,4.230563883320406227e+00,8.075907841628012562e+00,5.451973275398536600e+00,6.584058228336183483e+00,-8.496827109035924863e+00,4.280315979977007856e+00,6.203030818535512303e+00,5.435929244345316658e-01,-1.323848336518778979e+00,9.713618095599821700e+00,-6.376346337343447246e+00,9.553252248644703570e-01,-9.489240414942562429e-01,2.368780301640105890e+00,-3.418640159777627918e+00,-4.279854823375282891e+00,-1.205026098297813064e+01,-3.030921498655390067e-01,-7.640043413346206957e-01,-4.735265720973816705e+00,5.400785643833512673e+00
-5.416081749807279522e+00,3.372367977393494254e+00,-1.155669790381079665e+01,-1.210555062355776812e+00,2.917735125962319653e+00,-1.077226255638315777e+01,1.855303224103257520e+01,2.090989530649028261e+00,4.210585995225108569e+00,1.277200900687193164e+00,-4.102962675155700900e+00,-9.194045749632264730e-01,1.036188165190982113e+00,-1.964257045644156152e+00,3.784863128939642607e+00,-7.718065101940436712e+00,2.413348576886504393e+00,1.198507296737805028e+01,-6.129499758426288025e+00,-5.249731231413538035e-01,-3.263881359298582474e+00,1.415590658655854761e-01,1.268592893840026492e-01,9.681357857334480954e+00,-3.480138015994724832e+00,7.848185450679990183e+00,-6.056184747165493043e+00,6.832984089774981840e+00,6.395199380395302668e+00,-6.890826740722746813e+00,9.383772138225564774e+00,3.489468269148985780e+00,-2.930592563813048557e+00,-7.045058387039448533e+00,2.447293677625946184e+00,-5.140713476379959346e+00,2.725641605025315717e-01,5.807980370482638932e+00,-3.342258647348785860e+00,2.939888831736220176e+00,-1.012223016895368977e+00,1.756557511781654091e+00,-5.625132068983255129e-01,-1.402280112675950763e+00,-7.482287183197742220e-01,1.078014627043315343e+01,-6.931929313205293042e+00,5.392499854414187332e+00,-1.052701020304409241e+01,-5.109077268547413730e+00,-8.654287638957427475e+00,-6.603657159033007318e+00,1.394329304159883876e+01,4.011682095958200023e+00,9.445804433271853817e-01,2.222328469343472612e+00,2.708941244881590826e+00,6.129127662989302117e-01,-7.430972762888035987e+00,1.292206252049163240e+01,4.278056393528893997e-01,1.343581564362804404e+00,-1.766426056142925471e+00,1.125586619658160537e+00,8.098488020770407969e-01,3.740928761934857683e+00,5.763037120768938593e+00,1.348302352255860548e+01,4.904153258684061711e+00,7.419028813703449465e+00,6.137770139198629238e+00,-1.825689244714428483e+01,-6.582037846489760535e-02,-7.390587027847044688e+00,-4.698224100966988281e+00,1.488902809772249203e+00,8.175887412311338309e+00,-4.253245140060652574e+00,-6.942506499610002102e+00,-8.401473907437365440e+00,-2.002896218719680377e+00,-1.069488939610090306e+01,5.321142620891477826e+00,-5.349857491781368601e+00,-5.132239841369558242e+00,7.103913122260824053e+00,-5.331209140022284743e+00,-3.683073252892933525e+00,6.633402665201174386e+00,-6.723711636331209718e+00,-6.262533377916873256e+00,-8.797485621247078669e+00,-2.539619071760909730e+00,8.798457181210116218e+00,6.477783477261022327e+00,7.299428227166306904e-01,-7.637660063647090603e+00,7.928392542303894786e-01,1.250853209075454764e+01,1.113533552342472088e+00
7.562847257767792541e+00,-4.165886320653232389e+00,5.703318622279367922e+00,1.428759474547782515e+00,1.076652100668256784e+00,4.619196034974451415e+00,1.644708030429137824e-01,3.373028481977192072e+00,7.327261940494445014e+00,2.407999107246209386e-03,-5.582481463686700396e-01,-8.946951061173255226e+00,1.645986805490139204e+01,-9.665650774886202612e+00,-1.240530406749489423e+01,-4.853689689160759713e+00,-9.273266752292226300e+00,-3.624754161107740291e+00,-9.727343100486777416e+00,1.727127970951602265e+01,-1.918751047254379782e-01,6.370576312876796266e+00,-3.524572977584895739e+00,6.749841874492862992e+00,1.348225147549754332e+01,-3.409786156552848002e+00,-6.561640366965521665e+00,-1.023782251657604014e+01,1.344875944646594323e+00,-2.158360797156041677e+00,9.367467171788523839e-01,5.523060908522844592e+00,2.433572337575723221e+00,1.682336856764456989e+00,4.260927221867094161e+00,8.960473096847971775e+00,-1.285172407989052523e+00,-1.319584364082435179e+00,7.325916006957846172e+00,-7.795852331681236258e+00,-9.044354134092119635e-02,-3.927387983492743206e+00,1.549323792868779215e+01,1.095350901492494522e+01,1.306041840077999971e+01,8.540095689857167827e+00,-3.584212252096166562e+00,5.776983981810422719e+00,1.312721941123986191e+01,-9.301735788740696620e+00,-8.471759697534848144e+00,2.351913969911764379e+00,-6.125525037084585733e+00,5.834991562081759398e+00,-2.335184910544297221e+00,-8.892608794326262611e+00,3.651974418814486700e+00,-5.861094002093525823e+00,-9.466891440886596953e+00,-4.051828395995132226e+00,3.069680915462981385e+00,-1.540195309267787360e+00,-4.031409765251225075e+00,2.179942782630128195e-01,-6.090886207006522390e+00,1.302060696216359403e+01,2.493720953568224985e+00,5.009644515038048418e+00,-7.259879352542330189e+00,-8.978837485718706990e-01,-3.622518320168631956e+00,3.113070803283482402e+00,-3.524021816165589183e+00,-1.726287691698652926e+00,-2.003148404605654687e+00,-9.582568642723371610e+00,-1.564266504431446547e+00,2.135070976995706804e+00,-4.142040956234202653e+00,1.277044567748696346e+00,1.358131780408666778e+00,1.354001334404059564e+00,1.107058291247669857e+01,3.298334896279063511e+00,1.227898636796834086e+00,9.505980671189421471e+00,-1.242836475651457206e+01,-9.261764199642057438e-01,-5.529353586800007214e+00,5.782554845861999304e+00,-1.788992060464986622e+01,-9.831961664532862244e+00,6.895679378334738097e+00,1.373399137012186166e+01,-5.056100754770999295e+00,5.914685542081091540e+00,7.256079306905895976e+00,-1.551865749290888630e+01,-9.637650590237524240e-01,-8.037020831952856881e+00
-2.577248749407558215e+00,8.249656129352192835e+00,2.434964782341618950e+00,5.041010372547048313e+00,7.805673733185696683e+00,1.138255917397384387e+01,9.136859709722517930e-01,3.697115136437533423e+00,3.497087804573956848e+00,5.159875238018988064e+00,-1.092726803391930623e+00,-8.384088611195130269e+00,-4.962477767626173097e+00,-1.167625860914360025e+01,-5.265366674533628277e+00,4.199249929677977278e+00,-6.110183173727583572e+00,1.405700573998518221e+00,-9.906641007647358776e+00,1.107592841847024001e+00,-5.491928042979832725e+00,1.396210537559837928e+00,-3.344963223025472665e+00,6.283694486374421295e+00,6.093526375869817713e+00,2.322803871485715543e+00,-1.795578947878239351e+00,-1.673965321560754616e+00,4.820126874081284818e+00,-1.056857465075475666e+01,2.574392900131056816e+00,-1.830597849239588903e+00,2.977136225950101522e+00,8.243955135367592391e+00,5.735461022255142538e+00,4.061325443205474173e+00,-1.013451741671016926e+00,-5.608927682737344433e+00,-1.216811660551009311e+01,-2.188041589762326655e+00,-2.123152463382477872e+00,-8.934312347977599877e-01,-1.138437836149775073e+01,6.106144325614242696e+00,2.905966506846314523e+00,6.702268042686285732e-01,-1.413903274070845040e+00,-7.378349296224135934e+00,-3.344229572388578209e+00,-5.101727828866259529e+00,6.230765028042960729e+00,3.295210960501163466e+00,3.292543080458084859e+00,8.698136947273532371e+00,5.197144301907528074e+00,-2.104807342213030896e+00,-1.062822792889819645e+01,5.452589294546936749e+00,5.540868816328257118e-01,-1.146716375707924840e+00,-1.396726255648497617e+00,-1.191868643761774216e+01,-5.491628969220018419e+00,-2.155852345936714265e+00,5.272534099501883453e+00,1.309137543532744141e+00,-6.126351034011467966e+00,-6.656694986517214474e+00,9.144306606210075294e-01,1.928795136386022957e+00,1.546532959605741109e+00,1.587065839658366340e+00,8.655308261357522737e-01,-2.946989876847464274e+00,1.042396765680022319e-01,1.200790504214163334e+00,1.276351973454457678e+01,1.594456081225738231e+00,-6.712653718810704384e-03,-3.981365734940224832e-01,1.534824814152051076e+00,3.469998807823222009e+00,1.153688432407772169e+01,3.887950586998881075e+00,-7.664605497494444641e+00,-2.664395868514358057e+00,-1.959889492198801264e+00,-1.717703274914742062e+00,1.093247268373780834e+00,-7.760128398723219689e+00,4.506500964136228582e+00,3.041492703467713721e+00,7.755605661510172055e+00,1.793395001114645337e+00,1.112964285723690328e+00,-1.336603149973980775e+00,4.229693207497573049e+00,1.092262619592342077e+01,-1.462060509589135693e+00,1.767773764395019764e+00
2.216555291777385861e+00,6.968811704328079060e+00,1.288738112320628915e+01,-5.468478528907350977e+00,-5.006619431976065293e+00,-4.443791008157947253e+00,-3.149848973384212325e+00,2.884138750387693406e+00,5.792201567948951357e-01,1.291831358393275053e+01,-8.909950204080063330e+00,-3.118128607697525201e+00,2.541653460077341609e-01,8.117389118120620140e+00,-1.187141621075261666e+00,-7.298271497911298367e-01,4.106936685923901820e+00,2.738913970135384623e+00,-1.222734655427822226e+01,9.366126218058056452e+00,2.219855421860666700e-01,-7.797877945297508440e+00,-7.705717578005418567e+00,3.387668227706226887e+00,-4.819636940132555836e+00,3.710334597049687932e+00,-1.760895892044474387e+00,1.366154850674445953e+01,2.854342357691599386e-01,9.434276891958870426e-01,-6.151111750904734166e-01,-3.259762844364204160e+00,-9.000524996062003069e+00,-8.160248793400366907e+00,-2.517118710289688033e-01,-9.643281012558249543e+00,8.379179128266530663e-01,6.117637811438317641e+00,8.587967380130663742e+00,3.201469251713050523e-01,1.298606530553368721e+01,-2.362106044220347201e+00,3.764095171112666005e+00,1.114406710330847439e+01,-5.736589440139717944e+00,1.126457090388340410e+00,4.826725566304555848e+00,-4.417402673306585648e+00,6.178282404013005547e+00,-9.071122058961034185e+00,-5.493056202239598562e+00,2.649097517884486663e+00,2.313773868606809891e+00,-2.470805521655516923e+00,-1.723909328876198188e+00,2.408173340793567707e+00,3.364284621669822783e+00,-6.028799576065652310e+00,-2.188223933500582419e+00,-2.133411506597151952e+00,7.220089958712271327e-01,7.469601180548216313e+00,-3.192465510812620533e+00,7.413155439561819549e+00,9.303524494803954159e-01,-1.032767669810887856e+00,-6.021160248632287271e+00,3.436874807680781352e+00,-1.073257929076095074e+00,-4.439630861635671666e-01,-1.884858041527835759e+00,5.550409366368924680e+00,1.806431363164311854e+00,-4.048283824540714448e+00,-5.043736937279833299e+00,4.962157932796565363e-01,3.193469849876277689e+00,-3.727515334336794606e+00,-5.256167126818962032e+00,1.922718240420604685e+00,-3.135973740826586642e+00,-4.233563568430382951e-01,6.555331908355200632e+00,-2.181075983167742205e+00,-2.594163178889776766e-01,-5.252986753967431532e+00,2.349209946707098151e+00,3.419023955347548327e+00,-3.518177243274175137e+00,4.239397849795306095e-01,-1.417327373886383857e+00,-9.363588050765604687e-02,-2.461864642695551220e-01,-9.968076703380500447e+00,1.263233272885778247e+00,7.889471996189587166e+00,-6.330043596173493547e+00,-4.414330941044303791e-01,-1.089295853883106707e-01,-4.707131540835422179e+00
4.304890783262053766e+00,2.238819311950769553e+00,6.233048567851380284e+00,-1.275939555316251695e-01,-6.350647229293083784e-01,-9.574708728664582225e+00,5.562599682332542983e+00,2.724241594531441546e+00,-3.577801517325678859e-01,1.965586567529221895e+00,-3.667351565593556462e+00,-5.598615640900870716e+00,9.447937917389209739e-01,4.311883754017357795e+00,4.203020501572462209e+00,2.246516504174486673e-01,-1.318733663625763519e+01,-9.593369249989287084e+00,6.159705283835626766e+00,6.414561723148149319e+00,-3.342237567819107635e+00,1.198363317264046879e+00,-5.509707948766740415e+00,7.790307973916188899e+00,6.924877252528376381e-01,-6.301348073951925421e+00,1.860153575561550809e+00,2.348605270648363330e+00,-2.138563734337180389e+00,3.758907059859754263e+00,-6.163022720148423339e+00,4.741635761674862337e+00,3.212802647961221503e+00,6.399753457343515528e+00,4.537241402146500846e+00,5.223963289191507542e+00,-3.341191364978797651e+00,3.377155153582725777e+00,7.588048447514398331e-01,5.275725657209618724e+00,-1.195675041766160618e+01,4.935854820784443930e+00,5.281216771264250376e+00,-4.246069751781575086e+00,-1.069529079685147188e+01,-4.429409380649716788e+00,7.534786212468493005e+00,-7.341362578029611896e+00,8.722733161203934937e-01,1.408540333600754035e-01,-9.008924069914213462e+00,-4.897763777784224892e+00,9.353060072435392058e+00,1.440602970488830792e+00,-6.241324692361585491e+00,3.030749040161052399e+00,3.192034365927298278e+00,1.421618846291016869e+00,4.333572807335800192e+00,-4.877652170764426920e+00,3.484928670449680133e-01,-1.416133949415073090e+01,-6.284989384715887084e+00,2.624367378418690055e+00,-1.517644837509922962e+00,8.802727993000825535e+00,2.509566522780574793e+00,2.727964927779050530e+00,-2.063436558488361605e+00,-1.726595759332291591e+00,-1.949752729157546050e+00,-5.429882304360540424e+00,1.543542152844539217e+00,-6.602989587574173314e+00,-7.952816269365912127e+00,-1.206249461138505374e+01,-5.419942547748243022e+00,-8.481708015156501190e+00,3.131901801876391112e-01,-1.209914899461425053e+00,1.465863136479290230e+00,-5.341593422887951803e+00,-2.185860808001969247e+00,-2.381388476346689931e+00,4.028437610568311733e+00,-4.054135422046112325e+00,-1.233621673268071817e+00,-2.134904671556828504e+00,-4.572502789586716077e+00,3.807896158721484792e+00,8.672410434451538919e+00,3.763297011268668779e+00,-3.429732170023094273e+00,-2.758039737417365966e+00,7.724698729375063522e+00,5.130842489772011739e+00,6.936643954742039320e+00,1.324631049375673220e+00,-7.069081310759292691e+00,3.562705685896187635e+00
-2.890402026394357504e-01,-6.382338883394248263e+00,-4.272409599323142793e+00,2.009918290688085474e+00,5.375483993029495089e-01,-2.579204763340364970e+00,-7.234387256814316380e+00,-2.762969705823848265e+00,-9.834498624449736770e-01,-5.062621867046332547e+00,-4.295322091740352732e+00,-5.161097694118400803e+00,1.718000474518760701e+00,2.510593262230391698e-01,5.182178303822310816e+00,7.579444049863110600e+00,1.168765494898719837e+00,3.825249045686593075e+00,-8.423063061643343730e+00,-4.978809432039065008e+00,5.285370295811524954e+00,8.123243043158069554e+00,5.566000874646418239e+00,-1.632308305403826543e+00,1.611182138803352482e+00,-2.850063190117241962e+00,-2.310367176783921117e+00,-1.241178012345882209e+00,3.982178591797769229e+00,-6.431664354512352411e+00,1.645004097743183680e+00,-7.458363755270797313e+00,-3.662274515451989121e+00,-1.401092860119245609e+00,-3.647783008885370659e+00,6.009099507377175797e-01,-1.359535603931090852e+00,9.606599794947997539e-01,4.489701501580920073e+00,1.581320480136513273e+00,-6.315916300640189718e+00,4.931782757453045285e+00,-2.080273206397762031e+00,-6.219494863555300235e+00,-5.147125772512132436e+00,-8.304030770591294797e+00,2.853078507299024569e+00,1.381353393225630999e+00,-1.147794058742062617e+01,-2.231334095414676977e+00,1.146192719090096546e+01,1.429448805986850979e-01,6.221925918440954106e+00,1.576644890846035096e-01,5.144509902599436302e+00,-2.191479114751318236e-01,4.858410921107102709e+00,2.771794144185668607e+00,4.661960765848406574e+00,8.300081455049843626e+00,-6.273723457060538244e+00,7.204659277142020812e+00,-8.607876083431266423e+00,-1.005270993207860997e+01,-2.032541983072463587e+00,1.761308954144908956e-01,3.631020547626199857e+00,1.986219027818783900e+00,7.644937288978568724e+00,-2.376934927071870707e+00,4.633640168673191617e+00,-3.642726129897332132e+00,-4.047008855385164416e+00,4.173514984247700954e-01,-1.245316244340701761e+00,-7.240320455469835714e+00,2.222367755561121871e+00,-1.663564106707313250e+00,1.705951142669814402e+00,-1.109265985728400183e+00,2.702740671161132369e+00,2.535517631506122860e-01,1.939852612036232049e+00,-7.083882964695669138e+00,8.865748186947280729e+00,2.015648420380429684e+00,-2.150678256806496602e+00,7.955277119632615523e-01,1.690439447765077707e+00,1.356882252869489602e-01,8.090728321973719162e+00,1.587790598004487519e+00,2.239309801609843942e-01,-4.450524435565466952e+00,6.390072966368141927e+00,2.386566812770459567e+00,5.852881136617075875e+00,6.317568863519927191e+00,8.747849230460328585e+00,1.801160663179435684e+00
